1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
240.1899,352.3510,105.7003,223.5085,174.8631,118.4430,234.9816,123.6194,53.8285,152.2249,60.6537,-22.5906,8.0498,73.4050,-1.9536,105.0318,137.8699,212.5510,91.5057
261.3124,334.5964,75.2255,250.2413,118.4706,164.6163,192.9323,126.2090,15.1176,168.0906,21.1127,-71.7268,-36.1331,71.9984,-37.0237,94.0488,124.8716,229.5890,95.6385
231.3898,342.9057,17.8605,250.2873,105.4962,242.6991,209.4559,151.3670,164.2838,92.2559,-11.6404,-145.1713,-33.4990,78.3396,-50.1990,78.9387,80.0035,222.3782,100.6503
134.7237,308.2296,-64.5029,178.4351,108.3295,267.9178,298.7617,167.3705,283.2324,112.1300,-39.6694,-189.4643,-23.5770,92.6948,-17.9951,110.1135,30.8808,162.6475,138.4403
4.8605,144.4370,-119.5177,88.4755,72.7059,240.9293,315.7850,213.1874,203.3999,255.0526,-41.5074,-207.6913,-21.5457,96.9956,16.7644,159.0923,-44.8733,111.6220,147.3524
-89.9987,-20.7260,-116.3542,44.5730,34.4238,216.2066,242.8806,286.8533,128.6048,292.9647,-6.7248,-187.0758,-7.8305,73.4198,23.6824,151.5232,-117.4885,133.0046,104.2489
-53.7570,-30.4354,-58.6934,27.9862,64.0970,193.0181,248.3056,316.0017,195.1370,202.6460,45.7402,-149.5855,22.3929,73.6219,34.9740,125.2497,-113.3749,164.6732,105.4358
76.2962,72.2896,-4.3961,3.9746,113.5141,135.0303,311.2972,289.9795,229.7178,184.8930,53.4652,-198.0288,22.8899,118.0324,50.2150,140.5630,-79.1367,124.7797,166.8546
113.2829,144.0019,-31.0049,-15.8068,92.3687,59.9282,249.2731,259.7126,167.2918,255.6199,-7.6013,-330.7352,-24.5093,140.4503,41.1600,151.6618,-89.5379,53.7454,169.9145
15.1745,123.2101,-98.5440,-26.7212,50.0699,16.7477,136.9616,240.6354,183.9913,282.4086,-49.5874,-408.2190,-52.8306,128.1107,27.8032,131.5815,-89.1508,22.2982,87.2648
-26.9534,58.1301,-70.6146,-33.7034,90.6716,13.2598,175.1453,237.4941,315.3975,263.7067,10.2369,-371.5520,-15.7582,134.1378,22.0226,132.4778,-39.8118,21.6808,41.1760
85.3378,27.5717,56.3053,-11.1664,179.0136,19.3259,272.9290,250.6521,368.5965,260.0685,122.5331,-288.2505,43.3042,152.1873,11.0413,155.2168,-6.6848,21.7203,83.8658
190.5412,62.7855,127.0006,33.4466,204.1941,6.8321,240.6805,227.8219,240.0878,246.5197,176.8533,-235.8372,79.1827,144.5995,31.4089,150.4341,-0.1722,19.3457,105.1453
155.3852,135.9575,72.3592,42.8381,152.1196,-22.0945,137.1011,153.7385,58.8129,185.2412,133.2416,-246.5839,90.2690,118.4904,92.2376,119.2801,17.7538,15.7183,38.4591
101.3607,184.3556,-12.1873,26.3288,94.1210,-29.9276,86.7322,111.9595,11.3249,118.0963,58.1828,-272.0942,82.2971,98.3317,114.1505,98.2739,21.6726,20.4538,-0.7666
149.6814,144.8580,-46.2986,35.1780,72.7788,0.0253,73.0667,145.7581,118.0961,128.8640,38.3496,-257.5952,74.1953,109.1025,83.8466,114.8021,-6.2793,34.4854,76.3808
170.5639,34.0901,-57.8219,24.3566,62.0688,20.8691,63.3144,195.2657,206.9965,210.7425,55.4347,-269.4234,85.2525,150.6808,79.6366,156.4390,-37.8036,19.8638,158.3353
65.8141,-52.3467,-83.0833,-56.9470,23.1581,-2.0840,55.9997,201.6915,141.9719,227.1876,38.0753,-347.7509,88.3144,155.2719,95.6890,146.9669,-64.5671,-35.3260,137.7603
7.8467,-86.9336,-91.7075,-124.9328,-21.4944,-28.8226,19.8131,153.5266,13.5116,124.1548,13.5752,-361.9775,56.6942,84.5222,71.3372,62.5485,-69.9247,-68.3182,72.6998
78.1577,-119.2699,-51.1365,-107.9861,-16.0488,-19.4904,-33.7356,93.9732,2.4771,54.0541,33.3711,-258.9041,33.6409,21.4536,45.4569,18.2098,-41.1841,-30.2186,24.6030
69.4746,-128.6317,-3.9339,-77.4016,25.1329,11.3736,-33.5480,103.9135,119.5266,111.4963,44.8976,-194.4099,70.3521,34.7669,82.1308,72.5021,-41.4495,45.9694,-12.0435
-74.7070,-75.7639,-10.1692,-97.5652,35.1352,45.0849,21.1830,161.6970,191.0255,166.4985,19.2434,-253.0094,136.7018,69.4158,150.2594,111.7704,-90.7114,97.5526,-17.4489
-121.5161,-16.1520,-47.4537,-131.4217,13.1335,61.2150,55.9676,142.9281,101.6483,118.2993,11.4804,-344.8169,155.5636,66.9055,181.8697,74.4254,-94.8683,89.4847,-10.7344
-13.2469,22.4305,-61.9783,-142.4338,9.2252,12.3723,43.6123,54.5560,-44.7691,44.2898,0.3652,-393.6554,95.6146,53.9760,141.2497,42.9841,-43.9496,39.6924,-57.7975
50.3045,69.7702,-57.8648,-130.0218,26.0924,-83.4551,22.6693,26.0623,-93.7688,22.8620,-51.8552,-381.9800,6.1876,69.2156,48.1261,51.3196,-29.5766,19.5107,-96.4976
5.4857,51.9480,-39.0891,-96.6116,48.3955,-105.6967,26.6823,59.6899,-66.5267,47.6591,-46.6787,-327.6060,-36.5203,97.0660,-15.5037,54.6777,-32.8394,70.9748,-33.5357
-40.8867,-89.1715,17.9513,-67.2058,99.6830,-8.9458,68.6061,75.4631,-32.1074,94.2222,49.8666,-305.0493,-9.5057,88.8132,-0.9086,51.6044,4.0852,144.5305,35.1559
-52.6498,-196.2200,69.3030,-71.9209,182.5327,93.0913,169.3027,97.1673,88.6144,129.6210,95.9450,-337.3258,56.4369,40.3287,48.0239,53.9697,7.0954,179.3715,19.9275
-61.8616,-152.4609,36.9355,-116.8413,237.0774,109.1092,311.7088,147.5834,310.1617,128.9583,63.1989,-353.6387,124.9120,18.7027,93.8170,44.1069,-79.6254,164.0809,23.6932
-78.2672,-104.0098,-57.9217,-201.1305,215.6567,65.9473,382.1565,154.6616,413.2075,107.5574,75.7784,-329.8658,161.5108,50.0867,134.3270,28.9783,-169.9071,96.9209,97.8262
-88.6845,-153.8572,-131.3499,-271.3067,150.2053,0.5582,311.5861,106.3214,300.6147,82.1472,125.5319,-294.7979,150.5045,64.9725,135.5124,21.3806,-183.5066,9.3852,146.8572
-61.6141,-178.6955,-139.4722,-229.8072,110.6968,-59.9703,224.8353,78.4610,187.4658,62.4374,125.6050,-267.8833,126.4447,38.3210,88.3171,8.9719,-123.9641,-16.7371,144.0863
0.0387,-109.7736,-74.5082,-105.5228,116.3919,-65.4012,228.2091,82.2542,191.2222,68.9875,119.9197,-316.1380,126.4227,35.7832,56.3028,3.6716,-37.9704,21.3938,124.4505
32.6649,-33.3288,19.7024,-27.9862,119.8455,-41.3223,201.9134,64.1611,175.3898,79.3401,152.9735,-464.3878,136.5245,62.0337,68.3464,19.2264,-25.5642,24.1630,71.2830
17.3167,20.8280,50.5946,20.6403,82.6560,-80.0029,69.0819,16.2066,131.9082,53.3244,161.7427,-573.5972,140.5781,48.5770,94.8052,27.5100,-150.3385,-28.8760,10.6997
4.6167,83.9792,11.0222,134.1039,21.8163,-162.1106,-12.7164,-20.8354,190.2411,29.5179,121.5919,-556.5826,146.7038,-4.8423,120.8274,24.5314,-308.2846,-68.3642,5.1835
8.7236,111.1866,-17.3155,227.2596,-42.4351,-203.0395,14.4257,-29.8572,234.0177,38.8147,64.5938,-514.9742,135.1240,-44.7471,115.3420,32.0598,-360.2361,-101.9138,20.2085
8.3565,68.7072,-36.5153,194.8586,-120.0604,-230.5721,-23.3807,-46.9856,70.0340,13.2111,-1.1934,-497.4899,85.2951,-63.5349,53.4347,23.0925,-328.0728,-158.8235,-0.4944
5.8785,41.3021,-97.1562,142.0567,-200.5607,-274.5279,-153.9605,-92.9475,-135.1973,-61.2513,-45.6267,-440.2847,42.5391,-79.5885,18.4289,-17.7684,-307.0499,-165.4711,-37.0090
8.0517,92.5931,-138.6323,167.5421,-235.2590,-243.8379,-194.1356,-109.3856,-126.0035,-87.0342,-33.7279,-359.1776,56.2139,-94.0517,80.7933,-39.8493,-300.7172,-90.6362,-51.6021
21.3004,142.0353,-87.1924,190.6421,-199.2091,-117.1737,-118.4995,-58.1635,-26.6914,-43.4803,1.3497,-300.2628,102.6431,-99.1394,145.4014,-32.3710,-265.1022,-39.3256,0.2452
37.4294,101.8121,-1.0655,154.6460,-131.1727,-16.3737,-80.9966,-13.1073,-67.4165,-9.8743,27.3166,-233.0482,132.5079,-85.7935,119.1881,-41.2486,-214.4410,-57.7339,125.5773
9.7454,25.2335,36.2881,108.2111,-87.7187,10.6866,-112.7684,-31.9606,-165.1091,-12.7672,46.9807,-149.4099,129.6456,-64.2577,61.1374,-61.1609,-185.9825,-69.8129,203.2775
-53.7630,-1.3723,21.2044,69.2317,-73.5051,18.7119,-113.3377,-68.5100,-150.4184,-41.6637,35.0599,-77.2163,101.5329,-65.7302,33.0222,-66.7904,-169.6669,-59.1819,152.6020
-75.8372,-10.2898,-22.2287,34.1907,-53.5067,6.5739,-60.7113,-91.7226,-54.5419,-99.3863,-7.1818,-19.2826,64.1134,-87.5592,17.4665,-79.5036,-148.1161,-78.0697,94.8303
-62.3016,-55.9905,-55.7425,22.3095,-20.8484,-43.7953,-30.0088,-121.0316,44.0435,-138.1594,-10.8888,-1.8732,36.0397,-92.7769,16.1268,-93.2733,-141.8727,-108.7615,122.1545
-65.7657,-81.1115,-28.3916,2.5431,6.4131,-93.2244,-64.7339,-153.9328,92.7620,-130.0467,42.2531,-36.9626,27.8162,-77.4910,31.7632,-74.7107,-155.4285,-116.5051,149.8592
-51.7371,-34.7109,46.4013,-72.8426,35.3287,-127.1742,-129.2783,-197.2939,-15.5378,-163.0233,106.4012,-61.0994,45.5754,-66.3175,23.0260,-61.2939,-159.3199,-141.5496,131.9282
-20.9567,-13.2220,103.6327,-174.9600,77.3421,-162.2572,-168.3941,-265.4826,-246.2550,-272.6730,169.0869,-58.3246,85.4672,-67.3322,-5.6545,-101.9194,-156.0268,-204.8695,116.3831
-47.0204,-132.3312,123.2396,-257.7341,112.0134,-194.4401,-172.7614,-318.7476,-350.6648,-347.2501,215.0001,-71.6939,111.2618,-84.8986,-8.3749,-158.5657,-158.8530,-253.1517,97.5498
-76.5209,-329.3852,123.1978,-309.8824,121.4187,-241.4177,-171.9102,-350.9325,-248.1824,-342.0564,199.2498,-63.8569,83.4709,-121.6237,-5.8821,-185.3451,-134.5139,-260.1716,57.1949
-36.6853,-418.9393,105.6755,-313.1976,107.1041,-306.9532,-184.7059,-418.8026,-124.8843,-336.3671,128.7344,-3.6351,19.0428,-153.6581,-39.3687,-193.0411,-80.4111,-257.4562,17.6679
-50.4006,-342.1985,69.0640,-276.8611,66.7996,-314.1658,-195.6293,-477.8941,-71.3802,-339.5445,43.1333,37.8219,-27.4527,-154.5300,-79.5090,-186.1675,-53.1306,-258.2583,-19.4881
-176.3742,-260.6825,17.9565,-263.2255,10.2783,-243.9204,-171.2089,-434.9707,-59.2972,-312.8902,-39.5565,40.7259,-46.6306,-129.5854,-98.4868,-161.4384,-51.0849,-251.7206,-31.0299
-249.5110,-328.7925,-50.8043,-287.5298,-48.7592,-196.0228,-116.6448,-349.4271,-136.5912,-288.3870,-92.6403,49.7187,-85.7789,-108.6313,-130.8920,-146.1359,-34.9324,-242.7795,13.1345
-227.8445,-467.8636,-133.4718,-291.3228,-129.6629,-178.9539,-85.3495,-289.9961,-236.5175,-239.9178,-120.6101,51.1857,-155.9086,-116.1786,-184.1009,-141.7289,-38.4974,-230.9745,35.0796
-246.6829,-501.5269,-211.5882,-249.4628,-229.9960,-94.8915,-80.2974,-177.2235,-150.8143,-79.5910,-185.7698,61.6658,-196.8578,-138.8348,-198.4395,-113.8735,-83.9736,-200.4126,-19.8102
-294.1397,-408.9498,-265.7757,-200.2724,-287.7949,20.8928,-46.1020,-19.5499,53.6688,89.0784,-274.3553,134.7814,-181.5926,-141.3974,-152.2246,-78.6404,-99.2275,-161.3547,-51.7785
-282.1775,-300.5100,-268.4008,-170.4033,-272.7815,48.2537,-3.8721,23.4472,105.2468,71.8226,-292.6411,197.5547,-162.0518,-130.2874,-111.0299,-81.6672,-40.1789,-142.5858,-25.0702
-264.0964,-260.4816,-198.3602,-143.2193,-215.9344,11.0987,-23.6649,-51.8024,18.4673,-59.0528,-243.7662,179.8130,-163.1318,-136.7026,-121.7279,-108.0621,44.3196,-142.1036,-35.6585
-262.8322,-283.9692,-92.9760,-103.2111,-142.7868,-5.0273,-72.3469,-95.2104,-28.5636,-98.6288,-193.2342,181.0024,-147.1834,-141.1834,-133.3616,-117.4060,90.9376,-140.8864,-71.6891
-196.6337,-270.2859,-32.0576,-70.4092,-91.3394,-23.3760,-91.5595,-92.0214,-64.7815,-70.8761,-126.5397,246.7823,-110.0704,-116.0353,-93.3921,-109.3697,72.0086,-139.9262,-69.6023
-101.8710,-141.0009,-42.2245,-49.6336,-106.8648,-81.8230,-130.1833,-131.2383,-142.8435,-107.4212,-33.8215,282.5470,-84.8861,-102.5359,-49.3674,-97.5448,39.0562,-135.2678,-97.8588
-82.8098,-0.2655,-62.8446,12.8675,-139.7845,-127.8020,-212.8121,-216.3798,-176.5380,-187.8615,23.6938,290.9878,-64.6761,-136.4651,-58.5604,-97.7623,90.9976,-106.1540,-168.0254
-89.1545,15.4060,-38.7903,120.8894,-113.7462,-107.0904,-249.2763,-291.0837,-159.3267,-235.5939,29.4636,326.2014,-35.3521,-166.7619,-82.9765,-131.3407,195.3848,-66.8926,-161.6426
-31.5640,-21.8678,5.1624,157.1875,-73.4645,-46.5988,-192.9238,-300.7208,-140.2458,-233.6339,24.4033,316.1707,-17.1785,-135.6116,-70.0438,-165.3093,214.1158,-68.5467,-98.4098
32.8886,-6.2616,29.1280,56.5030,-80.0586,-18.3276,-106.6430,-224.9827,-71.0095,-187.6122,22.4351,228.0921,-7.3805,-72.4690,-36.4531,-140.4051,150.8603,-131.9147,-87.6483
32.8353,-18.4090,36.8093,-89.3848,-108.7556,-59.4455,-59.7782,-150.4192,17.3404,-153.7139,20.2706,155.1341,13.8841,-52.7941,-8.4447,-96.8956,100.9129,-227.9654,-70.3906
31.4765,-116.5595,20.5370,-200.5528,-170.7365,-128.2694,-79.1130,-170.9167,-14.2825,-188.7523,13.6357,117.8059,22.1242,-96.2722,9.6574,-114.3822,42.9647,-304.7568,25.3958
86.1094,-198.9976,-36.0098,-279.9199,-291.1155,-159.5140,-138.7191,-222.4326,-145.0185,-220.4055,-3.7142,71.1259,-10.0249,-146.8281,-10.6590,-155.1755,-43.2348,-311.5111,100.3671
113.7490,-220.9624,-76.6498,-293.5179,-367.3688,-142.8897,-175.4315,-210.4956,-231.8376,-175.2475,-0.3980,45.6515,-63.6604,-158.9260,-80.9725,-152.6371,-66.7967,-242.8742,103.3464
63.0228,-235.2783,-40.1572,-218.3742,-309.8944,-99.1249,-163.1839,-168.4081,-217.5408,-123.1865,48.3100,66.2661,-108.6462,-151.7965,-135.0911,-144.2574,-13.6005,-151.3443,118.1724
43.0030,-232.3805,20.6384,-150.3069,-191.7176,-37.3846,-107.9805,-126.1505,-97.3035,-103.3350,91.1712,101.8632,-115.8316,-150.4472,-115.8664,-155.4104,24.4598,-77.3230,138.6387
96.7876,-185.5251,34.5772,-159.5264,-82.2987,17.8249,-13.8666,-49.5028,65.0211,-64.6928,83.1445,158.6463,-65.6396,-146.9418,-57.4070,-136.6001,24.7980,-22.8008,80.9500
103.5850,-111.7047,21.3324,-178.7133,23.3619,22.4800,42.5612,9.2006,91.1027,-55.0927,38.9509,235.7290,-4.6838,-142.4579,-14.4260,-108.3664,9.8267,-7.1124,-14.0680
60.8361,-4.5783,5.6275,-155.3892,72.9763,-40.3336,-32.5978,-42.8218,-59.0150,-135.0542,-23.4930,269.9078,-2.3504,-145.5508,-2.2827,-138.5127,-8.5100,-44.5789,-44.8049
92.3338,90.6174,-5.3853,-119.9110,38.8642,-129.1875,-155.2254,-150.6605,-197.5067,-197.5020,-52.6581,253.5428,-37.0328,-145.7381,-27.1936,-183.4803,42.8661,-76.4134,-16.2170
132.2796,57.7136,38.2593,-69.2648,27.3382,-155.1681,-169.7580,-189.2014,-232.2775,-174.2200,11.4355,254.7169,-43.6584,-143.0800,-74.9253,-171.9190,194.1709,-34.9916,8.8176
62.7405,-48.7194,122.9285,17.9544,89.5540,-72.5514,-98.3883,-149.1170,-220.7768,-165.1965,86.6089,283.3827,-25.7530,-138.6908,-87.4729,-136.7656,311.6616,52.6089,14.7679
18.6796,-32.0769,124.0659,77.6589,125.9606,24.7370,-33.1440,-102.4289,-136.2281,-191.3403,57.4189,284.1139,-19.0600,-111.0173,-45.6419,-116.2995,287.0433,92.9922,7.4229
104.7889,88.3969,10.1365,32.5819,70.3365,4.9839,26.4970,-90.9987,27.3351,-163.9904,-1.5086,243.4856,-25.8466,-80.4272,-12.5744,-94.2611,182.7355,24.9965,-22.1292
157.5064,119.5899,-98.4415,-74.8380,-41.5292,-109.2640,62.0296,-114.2632,119.4172,-108.9393,9.1069,208.6770,-31.1273,-96.2149,-15.7736,-82.7436,94.6042,-112.0737,-60.2244
89.7790,42.7540,-120.7077,-130.6333,-150.2355,-186.1104,37.8735,-139.1121,79.7773,-99.8161,22.3064,211.3676,-16.7859,-125.0842,2.0102,-100.1792,65.9664,-188.9167,-72.2029
18.5371,-20.3790,-65.3486,-93.4712,-181.1727,-160.9026,38.3060,-113.4712,33.1565,-90.9954,7.2887,224.0863,24.0681,-113.0502,55.4867,-115.9788,114.4246,-117.1702,-56.6750
-0.9969,-21.7613,39.4966,-14.9767,-96.9542,-51.4251,136.6348,-21.3863,53.1078,-30.3705,41.8384,221.0860,62.2458,-102.8008,79.2664,-112.2320,201.0159,37.4153,-35.7699
30.2584,45.8417,127.2359,61.7297,28.4939,88.6648,243.6565,85.5788,107.9844,33.5860,97.0465,233.0216,77.5449,-126.2130,54.4965,-99.7809,258.5977,145.4877,-14.5634
128.3542,170.7864,151.5715,140.9268,119.0598,165.8710,272.1299,128.7257,164.9758,41.7166,100.6232,273.1808,100.3007,-132.6374,43.6402,-78.7998,277.1658,168.0738,-11.0672
202.4088,261.4512,171.5753,207.5986,188.8598,124.1953,252.8248,76.6420,176.8821,-2.7810,114.9954,291.2158,143.3107,-122.0547,81.3113,-71.5818,273.1761,148.2402,-56.1735
185.6203,266.1578,224.3292,223.7587,241.5866,29.5838,212.8205,-13.8993,125.6550,-37.0275,178.1522,269.8102,165.8064,-136.4877,128.6365,-97.0631,255.6740,124.3779,-107.8130
179.2777,247.1601,251.0489,208.6506,241.2780,-15.3397,140.8004,-57.7013,81.9931,-2.5964,206.7021,252.6453,149.5750,-138.8593,138.5098,-102.9137,255.7890,110.1091,-90.5434
182.9555,218.2187,240.1986,216.9321,201.3566,13.0687,58.2697,-45.2616,65.4541,51.7537,175.7545,256.5947,120.6624,-105.1236,112.4464,-64.6249,277.1472,109.4615,-40.7122
84.7729,136.3348,228.7645,239.1491,159.0190,70.9352,-0.8915,-27.5855,14.1558,29.9909,126.5709,268.5533,89.6047,-98.7068,90.8224,-55.7623,272.2600,120.9406,-44.2576
3.0969,69.2673,186.3335,218.2137,111.9308,99.2861,-30.3719,-16.8835,-28.3667,-47.0733,55.9988,275.8288,49.6533,-128.4344,90.3819,-97.9453,238.8356,126.6157,-75.6398
84.6037,96.3314,103.5637,143.9802,60.0337,68.3185,-38.7052,4.6494,19.5068,-79.8691,-3.2177,249.3057,19.5006,-130.3889,83.2428,-113.6408,224.6989,96.4471,-68.2248
156.8723,117.2727,52.8563,67.7665,23.2108,10.5818,-31.1119,16.3448,63.4368,-39.8493,11.3054,196.8338,28.1702,-103.8736,68.1431,-83.2423,233.3947,41.9117,-41.3656
78.1780,16.6204,36.6574,39.6906,-4.6754,-26.0078,-2.4563,-0.5814,10.4424,15.7423,38.9742,179.1424,61.2593,-88.7529,80.9154,-62.3924,233.6394,19.6653,-32.2373
-3.9311,-112.5362,-6.6893,54.3446,-42.6996,-37.9188,32.7105,-10.6636,-6.9980,17.8223,-1.3225,186.7201,67.4399,-83.8667,102.7855,-64.7369,217.3491,32.3009,-26.4803
-24.9855,-126.6759,-44.1124,61.8404,-80.9169,-35.6972,32.2335,9.5981,95.7269,-24.4637,-37.6370,153.1763,31.4869,-81.1074,76.4095,-69.0816,192.8185,21.6779,-14.3725
-80.2536,-66.2150,-18.0842,36.0873,-89.8804,-18.6832,14.5505,35.1951,141.4215,-15.2955,9.1723,108.3168,-3.7954,-78.3207,19.7255,-71.9608,170.4011,-9.1895,-10.9895
-114.7035,-50.5099,26.0268,-3.8032,-48.9541,-0.6674,60.0545,63.0149,42.8408,51.1633,82.9511,116.4420,-4.5929,-67.5175,1.5211,-71.0600,147.0128,-9.2389,-26.4743
-50.4182,-81.4682,31.9536,-43.4140,27.5561,6.9021,150.1683,108.9866,-6.6865,48.2428,120.0938,132.5978,23.0184,-62.9345,33.9591,-62.0973,102.3625,6.7521,-62.8298
-14.3735,-108.9959,13.0425,-75.6359,95.7175,21.1706,174.4256,141.6995,75.5811,-22.7061,132.7155,103.0024,71.1780,-62.1057,83.1727,-42.5085,57.7084,6.3122,-99.3904
-88.4365,-154.3380,3.8262,-77.1662,141.7620,52.6510,134.0028,136.2482,114.7043,-18.8445,138.4825,72.8001,122.0065,-27.2944,119.2825,-11.1514,66.6648,12.1428,-110.7349
-153.2178,-220.1856,37.6590,-57.1534,189.8847,84.5842,123.4584,132.5071,57.1489,40.0117,139.4543,81.5423,130.6028,17.0495,115.6321,1.6873,114.8227,22.6934,-117.7451
-128.6936,-226.1188,118.6143,-58.7946,230.0423,101.1796,142.0849,146.2413,44.0031,32.3106,140.1275,98.4238,94.4349,9.2360,74.4899,-30.0075,148.0182,4.4799,-134.8459
-66.6414,-167.9283,183.7518,-65.4333,216.8473,101.5524,127.0229,136.2082,88.3351,5.0837,136.9623,97.4370,68.3688,-24.6455,32.6604,-63.9997,166.8092,-12.3557,-118.6327
-5.0165,-151.1535,185.4670,-24.1595,150.9051,92.2839,85.4665,102.0289,94.8962,22.4899,128.5325,92.6420,69.2455,-40.7588,7.0150,-66.1832,176.5643,6.5985,-69.8004
56.6577,-173.2381,153.3585,26.2764,80.1981,65.0211,52.5645,70.1472,85.4671,1.5877,108.6539,96.8570,66.0827,-69.4937,-0.5843,-74.5551,142.6125,2.5394,-61.5372
88.1000,-125.3945,97.0817,-2.4214,21.1694,-10.1346,27.6122,16.8075,98.2599,-63.7352,44.4215,90.9535,51.9137,-110.8209,23.8983,-97.0494,67.8618,-65.7760,-93.8010
57.5841,-34.4341,-8.8291,-86.5021,-43.7439,-110.3046,14.3241,-54.5115,92.5687,-74.2068,-57.2402,59.1638,31.0962,-115.8781,54.5527,-92.9381,5.7574,-118.1410,-92.4152
6.9904,-10.1316,-99.0009,-112.4115,-97.8649,-140.8158,15.4584,-83.6568,72.1011,-73.2971,-106.1138,38.8737,-9.6956,-103.7850,26.9510,-85.0510,-8.5072,-82.4002,-73.6280
25.3988,-19.3733,-58.0013,-53.1941,-98.7389,-101.0119,-8.9193,-96.8245,37.5045,-152.7751,-52.3416,61.5859,-62.4514,-113.3781,-55.9809,-113.2148,26.6765,-30.4212,-113.7080
121.3977,6.6780,86.1897,-6.5423,-54.7494,-138.6117,-76.5908,-181.2645,-65.9962,-229.3222,21.1531,81.4940,-99.6855,-117.0435,-118.3092,-131.8824,74.2315,-83.4381,-184.8453
190.6180,4.7995,166.5680,-46.9650,-19.9527,-301.3385,-126.5686,-299.6090,-154.0459,-213.6840,18.4724,63.1886,-114.8212,-101.5901,-123.9067,-104.4979,69.1069,-224.3406,-204.4505
162.4594,-66.0022,101.7039,-134.2067,-10.1098,-417.1620,-118.2330,-349.1976,-86.8074,-183.0681,-35.6450,40.6356,-104.1787,-92.2576,-99.9465,-77.7234,3.3591,-304.1716,-180.8894
81.6329,-134.0230,-8.8740,-206.5495,-0.6069,-356.4511,-104.1920,-332.3608,9.7863,-202.8206,-63.0244,14.6382,-61.7439,-85.9464,-67.3761,-82.5803,-67.4981,-257.6778,-166.7932
14.5705,-174.8446,-56.7968,-269.6371,4.5360,-215.3021,-118.8935,-285.0779,-43.4135,-208.5514,-60.0341,-45.0779,-13.3371,-83.1091,-23.1359,-93.0682,-120.6492,-187.4077,-153.5391
-9.7140,-218.9644,-64.5368,-330.1301,-14.9991,-139.1944,-114.0795,-198.0852,-112.7594,-158.2663,-63.1410,-103.2321,13.4421,-95.6627,21.8168,-87.4686,-165.4620,-183.2117,-128.2975
5.2861,-240.3378,-80.5355,-352.4759,-53.6926,-148.2388,-91.5423,-121.4780,-45.1815,-120.3913,-50.6553,-131.5979,29.5345,-91.4609,35.8756,-68.9658,-196.4734,-218.9582,-142.4745
8.6508,-222.1506,-78.6929,-335.0111,-106.5512,-190.5714,-130.1185,-139.4697,33.1629,-144.2633,6.8195,-159.6334,48.8764,-63.9995,16.6356,-60.8445,-220.1117,-254.8242,-212.8630
-35.8487,-195.2960,-48.3422,-311.6122,-167.8539,-228.7188,-212.1145,-215.3239,20.4729,-168.2480,55.9439,-166.3831,60.5412,-75.8165,-0.4560,-84.8224,-242.5404,-272.6852,-258.3451
-74.7434,-144.3077,-34.5979,-283.2691,-203.3605,-250.7808,-242.3018,-252.4979,-22.8871,-141.2778,40.8703,-119.7172,48.7437,-126.0797,-14.9578,-112.8379,-239.8459,-249.4116,-233.0052
-48.8558,-50.0862,-44.7328,-255.9444,-208.1760,-265.7637,-244.8571,-243.2610,-113.9592,-117.5514,3.2450,-77.1654,8.6432,-135.3679,-56.7508,-99.0524,-225.2213,-222.1387,-198.7578
15.8219,23.5685,-64.4248,-263.1701,-236.3115,-286.2121,-300.8070,-222.1295,-262.7577,-123.0958,-9.7492,-62.3207,-45.7895,-90.6023,-99.0598,-51.6793,-253.3228,-259.8990,-200.2223
60.4689,17.4682,-123.2082,-283.6788,-305.7412,-311.4802,-370.4901,-196.6994,-302.5516,-94.6621,-34.3805,-22.6356,-88.8249,-39.8413,-101.5670,-2.1779,-311.7604,-332.8548,-210.2625
41.8088,-66.6879,-216.2137,-284.7893,-372.8799,-354.8904,-390.2665,-189.1082,-177.1716,-42.0538,-99.0646,2.7147,-109.6670,-12.0368,-95.1321,33.9691,-351.3573,-380.4369,-220.8151
-59.8852,-203.5717,-284.0043,-327.6844,-417.5170,-441.1248,-392.6611,-214.3567,-96.1893,-34.1720,-163.8163,-66.0448,-107.8618,-32.9926,-97.2084,38.7331,-397.3992,-422.2293,-242.0897
-193.6732,-306.0642,-318.7718,-435.1591,-432.6944,-517.7670,-393.8178,-219.7693,-162.4660,-22.2604,-196.1841,-169.8725,-82.2257,-84.3415,-66.9588,25.8717,-475.2827,-432.2747,-245.2246
-264.6810,-277.6296,-335.4250,-474.1088,-378.7841,-449.9039,-345.9456,-152.8685,-205.0857,41.0665,-204.8943,-205.7082,-60.2482,-77.1748,-24.3972,42.9356,-514.4821,-304.4512,-220.5929
-244.4665,-167.6072,-304.2528,-358.2309,-251.7031,-191.7893,-241.4265,-37.0719,-116.0149,59.6038,-200.4746,-149.7065,-72.0330,3.7660,-25.6227,80.2382,-452.5000,-55.9312,-198.1792
-183.6874,-71.3288,-246.9212,-173.0906,-112.2609,128.9693,-119.9131,93.8861,-21.0699,33.6247,-191.1485,-0.3987,-80.5723,83.0630,-35.0391,110.3528,-332.0624,178.5542,-164.3089
-142.1315,47.1603,-239.1125,15.0314,-10.7823,380.6519,-23.6296,256.0259,-26.6105,137.8802,-187.0248,202.1995,-37.5445,172.7553,-8.1321,197.8709,-225.9197,358.4186,-93.4140
