1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
165.0704,70.3225,-52.1640,-66.7952,-314.1289,-316.4032,-376.3264,-204.6072,-201.1883,-136.2254,87.8415,26.4891,-192.5022,-131.3353,-106.8843,-78.0190,-69.0896,-336.1464,-40.8987
166.3520,126.7300,-25.1064,-42.0420,-229.6390,-277.6697,-264.3367,-134.1838,-26.1323,-38.4709,108.0363,30.8065,-146.4733,-122.4230,-105.1096,-42.9448,-0.4492,-264.3202,-34.0423
162.2214,110.0828,45.7536,-51.3739,-75.9299,-225.1103,-155.5667,-191.5733,-63.2484,-157.0514,178.5979,176.4406,-89.5068,-176.4010,-75.3791,-101.0681,106.5598,-198.4513,-43.8401
212.3936,15.8186,116.1697,-74.5998,88.9270,-132.9299,-81.6669,-261.2835,-167.4609,-334.4507,223.7243,419.4771,-75.5880,-246.0298,-61.6390,-196.4194,149.5814,-172.6925,-48.2094
178.1686,-57.2973,140.8541,-51.0005,214.0874,-4.3635,11.0279,-183.8012,-4.9382,-286.1495,175.5016,554.2458,-73.8640,-223.0496,-39.8093,-187.3496,135.9410,-122.9171,-11.5835
67.1259,-121.6361,144.3013,-4.4471,257.4395,105.6108,92.9259,-20.1894,149.6616,-84.7597,76.2989,522.0150,-44.3957,-131.2597,14.0083,-91.2590,126.2673,-13.4157,57.2800
56.2605,-197.8688,148.2591,46.5037,245.6123,181.0257,104.1377,95.9831,31.2325,29.1402,12.9329,464.3608,9.5602,-56.7149,73.6883,-17.0330,151.1778,95.6133,115.2431
132.7608,-138.1953,155.4224,109.7712,242.5303,247.5305,93.5211,156.0065,-34.7560,37.4694,11.3179,449.6938,55.9850,0.1795,114.6032,16.6030,205.8804,144.9422,156.3459
160.9580,63.2072,175.1084,119.7081,234.2220,270.3296,115.0223,188.9531,90.2449,76.6624,20.6407,413.7199,69.6255,73.8002,138.0379,57.7327,225.7555,135.6318,198.6113
140.5382,129.8264,177.3671,46.4256,184.7661,204.1637,144.0645,196.6904,135.8102,159.8508,-12.4063,343.9302,61.8659,149.2480,133.9631,119.1509,163.8021,101.9024,214.5018
99.4121,-11.5959,125.4424,-1.7043,125.8058,114.2731,154.7904,195.3306,103.3660,174.2353,-75.4077,299.7334,47.0153,176.0352,88.4117,158.5820,97.4779,76.6267,175.3890
22.4742,-106.3426,69.5910,28.3566,69.7257,71.6896,132.4898,174.7954,150.9393,103.1874,-118.0624,289.4674,11.5659,129.2602,34.7033,136.2222,93.0815,46.3149,141.1587
-21.5324,-55.6063,64.2399,49.5785,-14.7828,20.0503,64.2279,104.6795,172.8517,55.5052,-121.0731,265.7469,-38.2415,69.6311,13.7183,87.8870,81.3969,-24.6895,175.0623
28.7827,7.1008,59.3000,31.7764,-100.1842,-93.1994,-24.1572,17.9176,83.0900,65.8355,-102.7897,213.2381,-71.3053,84.3092,-0.6061,86.2222,35.2026,-99.7295,225.7718
96.3791,33.3899,14.7174,33.2098,-138.4805,-199.6222,-107.2482,-39.9848,-17.9167,69.0703,-89.2649,166.5027,-81.2881,144.2382,-31.9596,121.3678,39.7601,-120.1564,228.6754
100.7329,64.7811,-11.5996,54.1794,-151.5959,-222.3941,-176.1260,-68.3560,-56.5600,57.5161,-93.0267,144.9030,-66.4808,154.4919,-34.0469,132.4050,80.8772,-114.7690,208.0728
58.0840,120.0451,15.8453,56.0255,-159.9251,-160.5771,-179.8141,-38.5178,-14.3309,77.1994,-88.1718,124.7704,-22.3529,132.4362,0.2286,132.6480,47.9561,-116.8940,187.2170
6.7283,172.5463,49.7696,22.1527,-144.5047,-77.8156,-99.0892,60.3940,56.2183,126.9566,-43.7707,83.7005,8.9717,151.4551,3.2892,157.8582,-55.5141,-110.1668,163.4373
-32.1389,109.5561,44.0559,-65.8997,-130.5024,-82.7030,-28.6547,124.0123,49.6212,168.8177,-1.2532,14.6787,0.3188,180.3172,-21.3257,169.6661,-150.0369,-125.9835,179.5387
-48.7083,-64.5235,0.8010,-167.9752,-146.0222,-185.3984,-28.9997,89.7178,14.7025,167.4028,-15.2877,-82.9636,9.2936,167.4088,-7.9779,148.2304,-207.5296,-169.4673,245.5476
-45.9320,-93.3152,-38.3354,-181.3633,-126.4555,-222.8828,-28.9647,55.9250,50.6466,129.3385,-35.4326,-163.3890,59.0291,159.1785,21.0036,146.4921,-208.4816,-125.8902,281.3540
-27.9529,75.4087,-34.1743,-107.7607,-16.2752,-114.3455,31.0913,89.0088,97.0314,130.3007,4.8260,-160.5976,88.6406,195.8913,21.4398,171.9497,-156.8563,21.7283,264.5294
-20.4749,128.0251,-17.3196,-47.5655,115.3957,-0.7363,113.9546,128.0616,127.9874,194.7421,48.4645,-110.4838,93.6226,237.4948,30.4422,179.6446,-132.2637,115.8644,258.6367
-55.7854,4.6138,-40.6363,-22.5638,176.3638,25.3016,151.0070,141.3261,164.5704,224.6603,26.6766,-116.1498,108.2313,249.0441,37.3301,177.5673,-158.0675,119.5243,259.7203
-86.3986,-4.2840,-63.3662,2.6633,175.4091,44.0235,116.2719,160.1484,108.0123,183.0066,-2.1036,-166.2640,88.8442,232.1339,-25.3610,183.3988,-148.0596,154.1749,228.3139
-35.9846,128.2945,-14.5208,25.4011,177.4084,95.6775,75.6409,182.0358,28.3887,155.9626,25.5154,-160.5879,18.6654,195.9476,-102.8315,163.0796,-80.3974,228.3741,215.1610
68.5468,188.6438,81.4024,57.5131,213.4933,130.7996,104.1997,176.2174,135.1529,158.4353,62.2729,-105.6032,-23.8363,167.0502,-112.7411,119.6838,-18.2572,259.9772,267.8373
157.2346,165.4725,167.9500,116.3436,265.9855,144.0804,146.3251,130.0784,229.1292,134.0141,62.6979,-99.6314,-20.6828,156.7647,-121.8613,106.5968,34.4610,256.8890,313.3062
203.3943,136.4104,224.5818,154.2271,290.4486,161.2534,133.0354,74.5820,49.8898,120.1994,43.1357,-159.0760,-14.8422,143.5853,-153.4168,127.9114,83.0358,250.8254,276.6244
169.6653,96.4874,210.3762,141.1903,253.5803,188.7775,142.5279,82.4359,-58.6050,172.7672,0.0786,-214.5105,20.8432,141.2342,-82.5282,153.0312,60.8459,224.5387,201.8506
52.6400,78.9923,114.3766,117.5933,174.2981,227.3720,217.6019,159.4298,187.7409,233.7911,-57.3445,-235.1738,89.6913,168.1354,63.6031,170.1542,-35.7376,171.9540,150.9729
-45.6253,79.8120,37.3766,91.6010,100.7289,233.8254,228.9516,200.3693,348.6350,226.6975,-52.0736,-245.6161,110.0113,171.9051,87.7320,163.3576,-107.8434,95.1588,107.8345
-68.9411,31.2574,42.3899,40.2641,42.4656,160.3116,107.3330,159.6332,59.2193,159.9085,21.8355,-255.4600,82.7077,129.4617,-2.8367,134.7139,-132.2501,17.4406,52.0045
-83.4613,-1.1353,37.1691,-1.1077,-22.1721,77.2479,-37.6715,119.4449,-332.7545,99.0000,44.9645,-249.7526,82.1555,102.1781,-28.6329,121.8267,-176.4314,17.1734,7.6945
-103.9593,49.8134,-37.7854,11.0088,-75.3774,79.7976,-94.5374,123.6501,-371.7479,99.4978,-13.8797,-221.9615,99.1581,103.2691,19.0404,124.6027,-228.0641,95.0731,-11.4691
-80.6000,80.9474,-98.7167,54.9582,-84.1762,112.9611,-53.6586,121.4731,-117.2176,132.2364,-44.9422,-171.5034,99.3587,98.2242,36.0154,112.4150,-218.5863,119.5263,-18.0857
-57.4212,71.2074,-116.1284,80.2708,-90.1275,77.0526,-2.4129,77.7457,3.2825,121.9853,-31.5388,-108.4128,87.2268,109.8929,18.4447,97.5847,-180.4536,39.2268,-18.9825
-97.3146,106.0282,-176.8084,47.1481,-154.0162,-13.3230,-53.4663,8.3162,-179.2072,78.4904,-68.9428,-78.6736,39.7344,133.7486,-9.7642,84.8882,-194.0188,-52.8497,-18.5367
-144.7340,107.7487,-278.8219,-42.9361,-232.7407,-106.5024,-162.1008,-49.7045,-278.5646,45.4307,-143.9166,-111.1385,-27.4457,99.4743,-49.2439,41.2290,-237.8699,-102.1770,-28.5137
-132.7813,10.2471,-315.3741,-116.6750,-242.6312,-178.0542,-176.0456,-63.8673,-56.5442,3.7383,-157.7525,-145.7805,-25.6059,35.8482,-55.6097,-3.7204,-237.4984,-113.9276,-51.7137
-83.0771,-50.8527,-270.6851,-109.6301,-194.4404,-183.2346,-125.5350,-50.9572,59.9422,-25.5881,-111.7525,-121.3826,31.5110,36.8532,-20.6165,14.6449,-193.8798,-82.2422,-76.0807
-43.0387,-37.5292,-216.0310,-67.5220,-154.7799,-123.9771,-151.1011,-57.8200,-176.1735,1.5007,-78.8095,-86.9994,36.0956,63.2413,-16.6504,58.7815,-160.0738,-59.5013,-86.4580
-41.6683,-50.7784,-172.4585,-73.1718,-150.4913,-98.8102,-208.1628,-88.5733,-336.0533,1.5817,-94.1715,-104.7753,-13.4113,30.0235,-52.7623,51.2398,-158.0906,-115.6598,-82.1026
-75.5430,-62.4894,-144.2372,-123.3312,-178.4413,-146.1717,-189.3142,-112.3442,-211.0995,-71.6003,-156.8121,-138.2569,-56.1370,-24.2864,-77.2248,7.9541,-180.4688,-196.8393,-82.5645
-98.9605,-48.4463,-165.4457,-160.0867,-217.8175,-178.7840,-137.7738,-102.2955,-89.8684,-76.3457,-222.7977,-141.5240,-85.8915,-43.7271,-92.1439,-17.7081,-209.7536,-228.3652,-90.9717
-88.7786,-100.3638,-212.1245,-172.2730,-223.7932,-158.0109,-95.2265,-51.6265,-40.6585,25.1147,-233.6830,-136.3389,-83.7630,-48.3250,-89.9700,-20.0857,-226.6176,-252.1834,-85.1885
-74.9180,-167.7924,-226.9530,-201.7088,-195.3008,-154.8794,-34.1688,-16.3616,27.3576,61.9176,-223.1222,-141.9479,-42.0168,-45.1745,-39.1877,-19.0114,-246.1644,-296.0649,-76.9772
-71.2295,-129.3738,-229.2572,-260.7106,-187.5561,-195.0667,0.9430,-65.2359,11.9765,-12.7918,-251.6554,-141.7925,-29.5533,-26.8470,-4.6282,-37.3193,-292.5255,-298.9209,-94.1533
-66.5679,-57.6214,-234.1153,-293.7788,-199.1929,-210.3624,-24.9167,-142.0652,-38.1929,-81.6484,-258.6247,-128.7377,-51.4058,-27.8481,-43.9134,-75.2518,-319.4799,-248.0439,-108.3864
-54.8517,-25.9774,-174.7836,-251.6668,-166.9233,-159.1597,-40.8017,-135.4818,25.5106,-103.7683,-177.9811,-104.6159,-19.2482,-52.7921,-53.4074,-82.4355,-259.8533,-190.9948,-100.6924
-10.4455,24.5089,-49.2469,-159.0724,-96.9761,-84.4282,-30.7449,-74.2949,42.8418,-93.5604,-77.2560,-61.4051,65.2320,-47.7004,39.7080,-36.0678,-145.3413,-138.7436,-121.6498
56.8430,59.3610,39.0924,-73.6306,-61.7597,-55.3600,-59.7887,-66.7778,-90.2890,-57.3783,-14.5608,-6.9128,127.6269,-6.2842,120.8583,0.4886,-64.0447,-100.1988,-168.9875
57.0029,17.5731,66.9973,-26.5968,-67.6997,-85.8996,-109.0051,-109.6763,-147.6052,-31.0890,45.2312,25.0845,161.4538,13.9867,112.7127,-7.8286,-35.6019,-98.9787,-165.6720
-13.5037,-7.0211,107.0319,-17.7221,-55.1815,-111.5200,-112.2380,-123.0345,-61.5387,5.7420,101.4754,15.0319,180.4467,-6.5057,100.4928,-10.1120,-24.9924,-105.1829,-130.3122
-20.2901,23.7950,162.8461,-25.1792,-11.2513,-81.8928,-84.3522,-101.6621,-15.2680,70.1785,125.3750,-10.8231,180.1704,-28.9812,132.3508,4.1709,-19.4329,-85.8969,-139.6151
56.4213,22.6404,181.8666,-32.4094,21.8229,-43.5297,-72.8579,-109.3080,-75.4546,28.9189,150.7761,-16.2872,184.3359,-28.4823,146.4094,-17.6318,-22.8794,-70.9252,-144.4005
78.7537,0.8277,156.9406,-49.7188,24.1676,-44.3039,-79.8509,-146.5951,-186.6102,-127.2978,183.8685,-11.7217,183.5336,-18.7658,112.8046,-58.8645,-30.9500,-67.3437,-82.2520
24.7388,-7.8262,100.1970,-76.0856,15.0853,-38.5702,-66.5640,-121.4652,-223.5378,-141.2804,166.3484,-22.1349,137.3885,-5.9370,69.2066,-48.5228,-39.2792,-43.1988,-40.0762
-3.3548,-68.1875,26.9564,-89.1596,18.2862,5.9394,4.6863,-7.3538,-51.2615,30.8318,100.2966,-32.0993,91.5443,23.0683,51.1725,3.3493,-47.4196,-27.0708,-76.1687
-10.4277,-142.5898,-24.3613,-97.0751,41.0583,36.7917,103.7687,80.9690,185.9677,136.4049,33.3480,-28.5446,105.1378,51.7625,72.8887,34.6166,-53.1554,-51.6491,-92.0272
-55.6581,-116.0704,-50.1779,-104.5617,69.3134,40.5784,161.5550,80.1182,234.7583,142.3134,-28.9535,-26.3533,136.6255,42.7994,122.8699,40.5651,-48.5383,-49.6018,-30.6328
-93.8027,-45.9141,-88.1444,-65.8906,79.9563,69.0367,168.2370,67.2325,147.2129,163.0138,-71.0391,-17.5754,146.3036,2.3417,153.7052,34.5779,-31.8602,27.4904,27.6349
-81.2479,-23.6883,-129.0486,9.6135,76.6276,108.6289,141.7433,66.4085,56.1958,105.3459,-65.8418,3.9312,144.2993,-35.7683,128.1705,-3.2015,-21.8154,106.0921,28.3010
-62.2588,5.0940,-124.3841,27.9031,99.6031,108.5786,102.8391,33.3523,0.6600,-18.6255,-44.0497,2.2699,122.2823,-59.9492,79.7045,-49.9898,-20.3905,129.5365,9.2502
-54.1790,31.6599,-64.2221,-16.0306,165.6008,98.7135,126.1869,18.9866,103.5459,10.3329,-22.1094,-26.5188,104.0728,-66.9019,71.8002,-46.5887,17.8255,139.0020,7.1532
-20.1227,-49.6852,22.1124,-22.3846,221.1287,115.9672,199.8542,42.8472,238.0074,95.2905,32.8764,-44.2557,131.7699,-69.3368,88.8146,-25.0089,113.7712,153.0911,18.2320
46.4977,-164.9879,93.3609,24.5691,209.9775,122.0938,157.0595,-13.7954,24.1999,-32.7027,89.7510,-51.4425,140.8259,-101.6627,54.3569,-64.4391,212.1330,137.6225,33.1830
127.3889,-122.4568,130.6320,60.7113,160.9201,100.1851,6.0084,-136.3835,-301.4485,-215.1186,101.9211,-46.2551,77.2120,-138.6568,-14.6509,-128.1126,269.4832,104.1001,67.3716
206.9417,56.7483,176.4482,77.7265,135.4687,79.6255,-24.3329,-158.4212,-169.9042,-194.1604,128.6388,-7.1533,28.9424,-130.0757,-23.4199,-139.5657,305.3679,80.1745,127.6475
248.2216,145.4368,250.5807,77.6649,115.4026,33.7760,43.1093,-127.4294,133.0027,-143.7513,191.9542,-8.4483,18.7095,-143.8486,7.2220,-149.3872,325.1283,22.3847,144.0906
220.6801,24.4263,269.0557,23.2979,37.1358,-76.8975,-29.4212,-216.4583,60.2484,-256.8860,186.0499,-127.2688,-56.4304,-242.4024,-11.7797,-216.6290,299.8797,-111.6546,50.4000
144.9250,-163.3770,184.9916,-72.9777,-92.9447,-204.3601,-181.4430,-348.1092,-77.5769,-378.1846,90.7121,-255.2631,-166.5078,-304.4998,-35.2022,-265.9267,218.7861,-276.5748,-62.1434
72.8879,-211.9280,87.7205,-158.1311,-213.1225,-288.9712,-213.8973,-367.1458,46.2207,-382.5196,25.3728,-275.4871,-190.5844,-249.1064,0.4573,-242.6885,97.6416,-397.5269,-58.7692
56.7520,-126.5842,47.9739,-213.8764,-285.4361,-323.3822,-209.2140,-324.4951,75.6553,-344.6972,34.6217,-253.9658,-166.2822,-198.4566,4.5105,-207.4703,-10.3926,-424.2931,8.5854
98.5161,-63.9118,31.3433,-217.2574,-294.8068,-286.5671,-250.6836,-270.0992,-68.5254,-285.7380,57.2209,-238.1493,-175.4482,-196.1122,-66.6194,-176.3863,-38.9225,-336.0427,7.8534
115.6189,-66.4370,1.8698,-149.6002,-245.6243,-177.5351,-202.3192,-150.2827,-25.4306,-190.0254,58.0941,-168.9684,-171.0504,-133.8592,-87.6626,-109.5725,-17.0704,-194.1698,-29.3009
58.0229,-60.7072,-46.1422,-80.7473,-183.6512,-91.7850,-73.2424,-28.9312,129.3170,-125.2767,31.8818,-83.6405,-121.6230,-42.1115,-26.4966,-53.9033,-37.7298,-114.0219,7.0504
5.5262,-29.4116,-112.1547,-84.3203,-140.7814,-96.8635,-22.0363,-14.5915,128.0126,-105.0536,-18.1566,-69.3789,-86.4633,-36.1026,-7.1639,-62.5793,-80.5169,-108.5042,99.4566
16.2043,-8.1758,-156.1423,-113.2556,-88.2003,-116.5388,1.8883,-40.1019,93.0307,-60.8135,-57.3089,-81.2912,-84.7444,-62.9771,-46.2643,-75.7388,-56.6439,-88.2924,154.7460
12.7472,-19.8405,-144.4938,-96.7305,-14.2498,-64.3107,94.9333,-5.8191,121.0036,-6.5344,-69.5488,-59.0613,-81.6936,-38.4785,-49.9792,-48.3413,0.5722,-27.5122,140.9507
-49.0185,-72.2461,-114.6242,-55.9569,39.1418,35.1571,149.3608,59.0342,100.1597,-2.9668,-70.7384,-33.6575,-55.5727,-0.6207,-15.3335,-20.4783,5.9333,34.2813,89.2421
-91.5466,-121.0121,-95.6832,-30.6340,61.5753,124.3833,111.1440,114.9610,73.7851,-8.8227,-51.4149,-12.5948,-4.4945,32.0669,10.0588,4.3461,-15.9105,99.1514,43.5981
-82.2717,-98.6060,-70.1442,1.9705,81.3961,181.8037,80.4070,165.7359,92.9357,48.4957,-18.7754,27.6596,34.8117,73.0265,28.6544,54.0913,-5.2266,170.4317,20.5369
-66.5902,-17.8986,-46.7347,76.9163,99.8239,198.9702,71.8980,188.9182,52.1190,128.8248,-18.8955,73.6298,26.4767,78.2972,38.2580,94.4827,32.7122,203.6527,0.2055
-32.8681,71.1764,-37.1090,164.8405,117.0502,179.8727,55.2819,165.1736,-19.7792,140.6957,-33.9340,118.3392,12.1837,47.6844,24.5386,89.8706,70.3455,185.2898,-15.9483
34.7892,150.3153,-11.3162,195.7264,150.7904,147.4225,77.3090,117.7132,-14.8626,94.5399,-7.2266,153.6469,29.1616,41.5747,5.8649,67.5957,86.6471,159.0423,10.7947
51.9187,171.6930,30.3272,169.6380,175.0586,124.6729,115.9611,89.4127,18.2074,88.6264,27.7594,146.8029,30.3285,55.7685,-7.4352,61.9798,74.8978,161.5695,67.6471
-25.9139,115.2695,48.2099,170.3547,151.4419,132.6497,95.1299,130.9308,54.0573,170.0104,13.3464,131.1173,-7.9422,74.1446,-29.5821,90.2189,66.2350,198.0737,85.0443
-82.1503,101.8703,49.3076,229.5425,120.1872,174.9132,67.4860,247.8106,130.5794,294.5890,-13.8221,176.6444,-40.4012,127.4767,-53.1075,155.4143,87.0024,241.4210,59.5620
-13.6786,212.3345,78.1629,284.3219,139.7757,202.2784,99.2765,348.8321,149.2150,379.2648,1.8623,246.8331,-44.3839,187.7023,-58.0131,212.6210,121.6515,245.4548,47.3002
95.8391,314.3987,152.9943,291.6874,183.4829,161.8403,122.8269,338.4416,40.4332,341.7969,56.1970,261.3813,-21.6255,197.4697,-41.4575,212.5480,150.6403,211.2280,36.7827
107.2127,277.4395,244.5539,273.1714,194.2920,97.9428,98.2656,236.8277,-75.2258,195.0850,118.3635,228.3463,20.8281,179.4403,-20.1557,179.1482,154.9564,197.8297,-5.4192
35.7283,160.7320,275.7435,264.5948,168.0298,111.2098,86.6761,147.0551,-134.5579,89.6047,138.0112,194.5426,29.8737,161.6452,-27.0306,157.9211,120.2887,233.3604,-21.1104
4.5698,80.9582,213.4692,285.6581,132.4137,201.9830,98.4975,131.0204,-207.0760,98.2772,84.0447,185.0642,-12.3203,134.4060,-55.4369,143.9567,87.4033,276.2820,22.2511
38.6049,93.0161,150.1280,307.5120,108.4982,264.0823,89.4733,148.9869,-279.3661,93.3996,17.2614,205.1079,-21.8065,120.6623,-45.6350,124.6887,84.0271,277.2792,21.1754
44.7292,183.1935,140.7499,280.2775,86.5571,251.4230,59.4311,145.4518,-257.3339,38.7199,-3.3955,225.5137,28.4037,139.2501,-2.7088,124.2314,41.6093,244.5286,-66.1659
-12.1008,249.9381,87.4740,233.3734,25.9919,220.1472,25.5233,154.7999,-134.2960,99.6404,-28.3061,233.5072,51.0657,175.1030,1.7456,164.8639,-64.8868,226.1604,-108.8584
-70.9886,203.9178,-37.0657,216.4713,-68.1462,186.6928,-5.5727,206.0597,-20.2728,250.2502,-89.3956,250.8111,28.8920,225.8861,-20.7395,216.3479,-133.9678,212.6106,-62.1845
-104.3364,106.6925,-100.3513,174.2199,-118.1058,105.7806,-17.0592,212.0293,-7.2624,231.9207,-108.4766,238.0368,32.4177,253.4297,-14.0185,217.3053,-122.3273,131.6206,-57.3504
-134.9655,55.6397,-78.7890,74.5648,-100.8025,4.0254,-16.5058,135.1555,-21.9304,66.0249,-55.8614,159.8371,56.2144,204.5106,-8.8256,164.9451,-108.9178,-0.1841,-123.4934
-171.0355,23.4001,-99.2923,22.8497,-94.1597,-40.0779,-35.4598,95.5793,43.4078,49.0628,-23.6216,112.6819,49.3148,147.2695,-30.3889,132.2645,-127.6372,-60.3846,-153.6990
-218.3843,-32.0000,-172.2381,62.8378,-122.0117,-44.0591,-63.6355,133.6519,82.3392,183.8370,-61.7488,147.8052,31.9872,157.2206,-31.1376,147.4209,-139.2832,-20.8154,-153.7782
-263.8694,-49.4992,-200.2265,87.3477,-111.0172,-84.2606,-72.1061,117.6364,-30.5419,199.6544,-107.6116,147.2261,26.3412,145.1059,-28.0268,142.4192,-129.0869,20.9811,-192.5180
-247.1228,14.3907,-181.1995,52.8080,-46.2683,-138.1205,-69.1643,16.8694,-128.5862,74.7850,-106.9498,68.7177,-1.4440,51.0519,-75.4522,72.5285,-93.6685,36.4575,-214.7814
-175.5986,77.8926,-155.2729,28.2681,6.6291,-111.1977,-54.5230,-29.6389,-31.2176,10.6578,-79.2716,9.6209,-47.2093,-16.1830,-110.1991,-24.1468,-33.7915,83.5357,-181.3542
-156.3273,34.9295,-109.6952,34.8732,29.9738,1.8236,-5.4241,29.4139,112.6344,44.4422,-58.8563,-21.0749,-59.1904,0.0499,-64.9075,-101.2738,9.6469,151.6452,-182.6136
-190.9226,-89.2196,-61.7068,54.8732,59.1031,105.1292,56.4218,105.2369,92.6873,84.3234,-38.0733,-59.8476,-36.0646,28.4877,-5.9057,-135.7531,24.8014,177.9794,-234.7637
-162.0246,-153.0129,-49.0493,96.7988,105.3083,142.6402,89.0343,147.0886,-53.2301,113.9488,6.5698,-45.7279,-15.1727,29.5179,12.6509,-120.9343,47.2726,166.9279,-237.6947
-93.9454,-88.2101,-47.6201,127.7458,152.4905,152.0706,96.8039,174.5388,-165.0141,144.9079,45.2755,36.2968,4.0732,31.8094,30.4574,-74.6645,43.3827,165.2227,-193.9618
-123.7719,23.0878,-47.4554,100.5144,169.7385,171.7705,86.5258,202.4400,-149.0175,179.9594,17.3644,103.6815,32.1122,100.7153,51.9768,-0.3126,-49.2561,174.5205,-191.7983
-222.4742,104.2260,-89.4945,56.8333,125.7447,181.2257,31.2662,219.8578,-52.4389,232.5216,-62.3609,132.4645,26.1533,243.9107,26.6804,97.4141,-160.5578,160.6839,-209.8146
-250.3631,154.8732,-142.0805,47.9621,44.0306,156.2375,-61.7406,185.1260,-27.0454,229.9474,-116.4111,138.4178,-67.3785,283.6575,-59.9851,134.5622,-173.9941,119.3676,-167.1053
-203.0672,150.2599,-127.0252,44.2910,-11.9766,115.9368,-133.9757,89.2633,-106.1592,94.4328,-128.7331,109.2383,-216.3188,130.1699,-172.5956,67.5432,-125.1068,90.0617,-81.2480
-169.3022,84.3897,-82.0958,35.7760,-22.7203,96.1674,-149.2208,37.3327,-149.5912,-25.5504,-136.9001,79.3472,-299.4390,65.2833,-234.5087,33.1874,-117.7102,97.1118,-19.0392
-178.7377,50.0753,-92.1076,72.2816,-0.6388,103.2035,-114.4710,104.0927,-115.9197,46.0123,-131.0786,93.2756,-236.5729,234.5673,-182.9273,113.1627,-129.7979,112.3735,11.2646
-210.4587,70.3403,-112.8441,143.2222,58.0442,97.0674,-55.5898,162.8345,-110.0785,162.3071,-88.2735,114.1573,-103.2531,281.9467,-86.4852,150.1370,-83.9842,105.7408,19.6664
-215.8527,34.7386,-61.7451,166.5128,130.1253,49.6937,-19.8761,85.7801,-156.1967,114.1425,-40.0801,105.3636,-42.0877,56.3879,-72.9563,64.1378,-13.2381,82.5877,-12.2049
-149.3305,-61.6770,6.9007,109.1937,152.3390,10.6354,-47.3714,-26.9657,-226.2105,3.6189,-15.6218,82.4438,-79.4033,-70.7737,-130.5279,13.1926,-0.7764,47.0127,-66.6068
-73.8858,-94.6621,-8.6132,15.7595,102.1915,28.3141,-115.7384,-51.1739,-327.4532,-13.9483,-13.8926,57.5808,-130.0006,4.1217,-158.9911,44.8030,-41.4415,-0.8119,-70.4519
-101.3895,-55.2173,-88.9008,-63.2740,27.2632,50.5630,-157.7830,-44.9241,-349.5182,-2.1339,-54.0592,43.2365,-141.1231,-29.2761,-143.6302,20.0415,-84.8504,-41.5448,-9.7951
-196.9607,-43.3597,-154.0776,-121.1658,-18.1271,23.1415,-136.0381,-72.8260,-175.1105,-26.7418,-138.6373,32.3728,-122.4495,-175.5441,-123.2221,-60.4002,-129.3943,-78.1951,21.5500
-234.1289,-94.5259,-187.2375,-175.1727,-24.2145,-3.5190,-74.6790,-87.1736,11.9980,-49.4141,-197.3139,-23.1266,-87.1264,-206.3509,-102.4223,-78.2696,-172.4109,-126.7811,-34.1409
-204.0775,-183.5110,-196.9501,-212.4306,-25.4034,14.2119,-26.1365,-71.9165,2.0331,-69.9925,-172.8365,-102.7566,-56.2234,-177.4018,-84.3807,-47.5656,-174.7693,-150.2426,-108.6406
-181.6275,-251.7292,-176.6851,-211.8228,-64.6336,20.2481,-23.3791,-69.7271,-28.3132,-81.3792,-102.0437,-121.3786,-68.7381,-193.9671,-89.8922,-33.7790,-151.4145,-133.9183,-132.3237
-166.1907,-210.1385,-147.4861,-202.3786,-135.5672,-26.4437,-54.4341,-73.5613,99.5589,-29.9213,-38.9781,-90.0944,-124.1490,-173.9341,-125.1712,-25.9882,-163.4576,-147.5542,-118.9879
-118.3459,-86.9043,-135.1340,-209.0747,-185.5067,-82.0646,-85.6627,-62.6027,144.9000,35.4172,8.4423,-63.7097,-170.9033,-134.8504,-174.4370,-27.3876,-199.0730,-199.7479,-99.3097
-71.8197,-36.3407,-132.2523,-198.1637,-198.0688,-110.2393,-109.2721,-64.8891,-48.1359,20.3858,27.3784,-16.9954,-175.8293,-166.8932,-197.1461,-51.8900,-205.5776,-208.9066,-96.0658
-85.4777,-75.1492,-139.9848,-156.7621,-205.1145,-125.4617,-131.6673,-95.1451,-147.1369,-27.7678,2.8536,45.1790,-151.4858,-205.9626,-159.4993,-61.9482,-186.3613,-180.5785,-129.5029
-137.8508,-72.8219,-148.7050,-110.0759,-202.9700,-143.5779,-135.9733,-139.0321,41.9777,-28.7057,-17.8486,71.6728,-123.4626,-208.9695,-100.5546,-56.7366,-139.2595,-170.9059,-166.8920
-148.1221,-36.1304,-97.3021,-37.0666,-153.6026,-151.7551,-119.2690,-199.4364,160.8292,-28.6253,16.4498,104.4467,-109.8770,-229.2124,-89.4524,-77.0045,-27.9039,-133.1172,-156.7264
-86.0539,-68.5670,5.0541,62.6630,-76.9599,-111.5765,-118.9869,-259.6252,-20.6371,-93.8022,53.8663,168.8139,-116.5410,-235.6167,-124.9343,-102.5399,96.7522,-37.6686,-115.8804
-13.8899,-114.1073,39.5259,89.0172,-31.3815,-3.7199,-129.0859,-258.6693,-175.1758,-183.0986,23.9009,172.9541,-127.5430,-208.2314,-155.1375,-104.3921,128.6518,35.8498,-76.1425
-7.6614,-82.5983,-3.9578,10.8916,-6.4485,120.7360,-76.9352,-170.1237,-54.5721,-188.9569,-14.2539,120.2012,-105.8453,-216.4913,-141.9458,-101.0989,86.1281,65.9376,-35.3079
